,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_eta,param_gamma,param_max_delta_step,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2010,0.13919997215270996,0.008343221548932384,0.0,0.0,0.8,1,0.4,0,2,6,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
3932,0.1398752530415853,0.007366369986936045,0.0,0.0,0.9,1,0.3,0,1,6,3,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9701492537313433,0.946969696969697,0.9848484848484849,0.9673366834170855,0.015554654897315945,64
3941,0.14579455057779947,0.0073642907481986,0.0,0.0,0.9,1,0.3,0,1,7,3,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 1}",0.9701492537313433,0.946969696969697,0.9848484848484849,0.9673366834170855,0.015554654897315945,64
2452,0.14528210957845053,0.006901382309882052,0.0,0.0,0.9,0.8,0.3,0,0,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
4845,0.1510021686553955,0.0073635601970353185,0.0,0.0,1,0.8,0.3,2,2,6,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
3813,0.14433089892069498,0.0011098670107868762,0.0,0.0,0.9,1,0.2,2,0,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2019,0.1449876626332601,0.007365470854167813,0.0,0.0,0.8,1,0.4,0,2,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
219,0.15494791666666666,0.00824077660404206,0.0052073001861572266,0.007364234546611492,0.8,0.8,0.2,2,2,5,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
4854,0.1457966168721517,0.007364009763419435,0.0,0.0,1,0.8,0.3,2,2,7,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2001,0.1500385602315267,0.00010474896749907529,0.0,0.0,0.8,1,0.4,0,2,5,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
214,0.15574796994527182,0.006934058779438517,0.0,0.0,0.8,0.8,0.2,2,1,7,3,0.9,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.9}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2308,0.15084226926167807,4.697968714014321e-05,0.005208412806193034,0.007365808028955899,0.9,0.8,0.2,1,1,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
1983,0.15021379788716635,0.001025236138977001,0.0,0.0,0.8,1,0.4,0,1,6,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
3831,0.13538153966267905,0.007365133681952361,0.0,0.0,0.9,1,0.2,2,0,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2191,0.13942448298136392,0.008228638311670922,0.0,0.0,0.9,0.8,0.2,0,0,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
3885,0.14058748881022134,8.99132768232406e-07,0.0,0.0,0.9,1,0.2,2,2,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
196,0.15729204813639322,0.007363672588631347,0.0,0.0,0.8,0.8,0.2,2,1,5,3,0.9,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2200,0.1391125520070394,0.008340467949719828,0.0,0.0,0.9,0.8,0.2,0,0,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
3876,0.13538082440694174,0.00736327924956797,0.0,0.0,0.9,1,0.2,2,2,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2443,0.1511688232421875,0.0,0.0,0.0,0.9,0.8,0.3,0,0,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
2209,0.15094327926635742,0.0014430554019255089,0.0,0.0,0.9,0.8,0.2,0,0,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
3867,0.1301746368408203,0.007364065959860701,0.0,0.0,0.9,1,0.2,2,2,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2481,0.14101298650105795,0.0005992719900268985,0.0,0.0,0.9,0.8,0.3,0,1,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2220,0.13930622736612955,0.008126864357691775,0.0,0.0,0.9,0.8,0.2,0,1,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
3923,0.13644806543986002,0.007362998239055173,0.005207061767578125,0.007363897371823405,0.9,1,0.3,0,1,5,3,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9701492537313433,0.946969696969697,0.9848484848484849,0.9673366834170855,0.015554654897315945,64
4836,0.14058852195739746,0.012754547110338523,0.0,0.0,1,0.8,0.3,2,2,5,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2229,0.13886284828186035,0.007903542628824787,0.0,0.0,0.9,0.8,0.2,0,1,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2472,0.13704593976338705,0.006864316727474275,0.0,0.0,0.9,0.8,0.3,0,1,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2497,0.15561461448669434,0.007767671138100607,0.0052089691162109375,0.0073665947701281025,0.9,0.8,0.3,0,2,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
2238,0.13301459948221842,0.00035920354090884625,0.010482072830200195,0.007412403258875681,0.9,0.8,0.2,0,1,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
2245,0.1482978661855062,0.0002870481362581956,0.0,0.0,0.9,0.8,0.2,0,2,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
2254,0.15417933464050293,0.007863253640213856,0.0,0.0,0.9,0.8,0.2,0,2,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
2263,0.14311885833740234,0.007903344497150877,0.0,0.0,0.9,0.8,0.2,0,2,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
2506,0.14718262354532877,0.006386652444350809,0.0,0.0,0.9,0.8,0.3,0,2,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
237,0.1596072514851888,0.00790758323662254,0.0,0.0,0.8,0.8,0.2,2,2,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
2299,0.14929970105489096,0.0010395684779422995,0.005208015441894531,0.007365246070975754,0.9,0.8,0.2,1,1,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
2488,0.16055631637573242,0.008416557060231495,0.0,0.0,0.9,0.8,0.3,0,2,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
2434,0.14367286364237467,0.0074749402687001075,0.010415236155192057,0.007364684136150744,0.9,0.8,0.3,0,0,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,1.0,0.9673366834170855,0.02490144056748381,64
4557,0.1425445874532064,0.0013833157639255567,0.010415315628051758,0.007364740417493289,1,0.8,0.2,2,0,7,2,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
1965,0.13762235641479492,0.0073649088961876665,0.0,0.0,0.8,1,0.4,0,0,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
1497,0.1659247875213623,0.009468906500090964,0.0006648699442545573,0.00047013408649250444,0.8,1,0.2,0,1,6,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
1488,0.1701513926188151,0.008167329684916333,0.0009970664978027344,1.9466795466607238e-07,0.8,1,0.2,0,1,5,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
480,0.14819836616516113,0.0,0.0,0.0,0.8,0.8,0.3,2,2,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
1479,0.14251788457234701,0.0085490634148503,0.0,0.0,0.8,1,0.2,0,0,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
1470,0.1443347930908203,0.015721786018927736,0.0,0.0,0.8,1,0.2,0,0,6,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
1461,0.13933014869689941,0.008362237953915691,0.0,0.0,0.8,1,0.2,0,0,5,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4110,0.13538161913553873,0.007363841228130409,0.0,0.0,0.9,1,0.3,2,2,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4119,0.13867942492167154,0.008016742284777145,0.0,0.0,0.9,1,0.3,2,2,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4128,0.13125387827555338,0.007363784980227376,0.0,0.0,0.9,1,0.3,2,2,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4166,0.1457954247792562,0.007363504079076758,0.0,0.0,0.9,1,0.4,0,1,5,3,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 1}",0.9701492537313433,0.946969696969697,0.9848484848484849,0.9673366834170855,0.015554654897315945,64
4175,0.13538225491841635,0.007363447815732188,0.0,0.0,0.9,1,0.4,0,1,6,3,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 1}",0.9701492537313433,0.946969696969697,0.9848484848484849,0.9673366834170855,0.015554654897315945,64
4184,0.14058899879455566,0.012754060390313952,0.0,0.0,0.9,1,0.4,0,1,7,3,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 1}",0.9701492537313433,0.946969696969697,0.9848484848484849,0.9673366834170855,0.015554654897315945,64
4299,0.12922747929890951,0.007365976622137711,0.0,0.0,0.9,1,0.4,2,0,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4308,0.14058772722880045,4.899036091938795e-07,0.0,0.0,0.9,1,0.4,2,0,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4317,0.12496662139892578,5.840038639982171e-07,0.0,0.0,0.9,1,0.4,2,0,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
723,0.14058876037597656,0.01275435238890326,0.0,0.0,0.8,0.8,0.4,2,2,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
714,0.14376982053120932,0.007365808028955899,0.0,0.0,0.8,0.8,0.4,2,2,6,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
705,0.14059225718180338,2.809789900726269e-06,0.0,0.0,0.8,0.8,0.4,2,2,5,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
700,0.1423517862955729,0.0008691242120926495,0.0,0.0,0.8,0.8,0.4,2,1,7,3,0.9,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.9}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
4353,0.14199368158976236,7.867411722033553e-07,0.0,0.0,0.9,1,0.4,2,2,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
691,0.12729350725809732,0.00822650287134637,0.005207061767578125,0.007363897371823405,0.8,0.8,0.4,2,1,6,3,0.9,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.9}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
682,0.13350542386372885,1.1239159602905075e-07,0.0,0.0,0.8,0.8,0.4,2,1,5,3,0.9,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
601,0.13453547159830728,0.00016600238733490796,0.010533491770426432,0.00744968510480858,0.8,0.8,0.4,1,1,5,3,0.9,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9626865671641791,0.946969696969697,0.9924242424242424,0.9673366834170855,0.018804196539876025,64
669,0.13359340031941733,0.0005483585970257386,0.005207935969034831,0.007365133679379725,0.8,0.8,0.4,2,0,7,2,0.8,"{'colsample_bylevel': 0.8, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9701492537313433,0.9393939393939394,0.9924242424242424,0.9673366834170855,0.02168783276986701,64
